label,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_mean_14,mfcc_std_14,mfcc_mean_15,mfcc_std_15,mfcc_mean_16,mfcc_std_16,mfcc_mean_17,mfcc_std_17,mfcc_mean_18,mfcc_std_18,mfcc_mean_19,mfcc_std_19,mfcc_mean_20,mfcc_std_20,mfcc_mean_21,mfcc_std_21,mfcc_mean_22,mfcc_std_22,mfcc_mean_23,mfcc_std_23,mfcc_mean_24,mfcc_std_24,mfcc_mean_25,mfcc_std_25,mfcc_mean_26,mfcc_std_26,mfcc_mean_27,mfcc_std_27,mfcc_mean_28,mfcc_std_28,mfcc_mean_29,mfcc_std_29,mfcc_mean_30,mfcc_std_30,mfcc_mean_31,mfcc_std_31,mfcc_mean_32,mfcc_std_32,mfcc_mean_33,mfcc_std_33,mfcc_mean_34,mfcc_std_34,mfcc_mean_35,mfcc_std_35,mfcc_mean_36,mfcc_std_36,mfcc_mean_37,mfcc_std_37,mfcc_mean_38,mfcc_std_38,mfcc_mean_39,mfcc_std_39,mfcc_mean_40,mfcc_std_40
Crackle,-220.39963,25.669477,117.76428,21.047302,46.94319,9.411956,39.484154,6.538381,27.007542,4.2606063,27.698269,4.296608,15.605243,3.8038094,20.19424,4.2441044,8.766152,3.9082804,12.807238,3.5253675,5.7199383,3.0740764,9.459692,3.6498063,4.3738384,3.8681571,5.3020215,4.577703,2.831563,3.7656038,4.1118627,3.7673924,2.5855677,3.391581,5.141616,3.1214366,2.4489956,3.731945,4.1571164,4.157862,0.7365504,4.3196526,4.757989,3.1728528,0.29656318,2.7599933,4.469601,3.098234,0.117706895,3.75174,2.9356396,3.1170976,-1.3305154,2.729486,3.746856,2.54844,1.287125,2.6782503,2.550962,2.656767,-0.27069455,2.5994608,1.6720061,3.0240436,-1.7217925,3.0848856,-0.65612006,2.6212664,-1.1234312,2.3155115,2.7811608,3.0658257,0.04023155,2.4606729,2.9935303,2.7884877,-0.6564778,2.760128,2.5035203,3.1328866
Crackle,-230.61601,17.126852,109.06327,17.004929,43.422176,8.220507,36.83417,6.9117355,25.41415,5.9070797,26.30562,4.819874,15.443697,3.4549475,19.64829,3.8110404,8.936141,3.6796749,14.233637,3.2165544,6.5656805,3.4592938,10.375425,3.339978,5.0118833,3.3838043,4.9918675,3.924989,3.6501563,4.0982633,4.1942043,2.9508767,2.865084,2.531442,4.313841,3.2546766,3.1850028,3.7600663,4.330262,2.896591,2.1108682,2.4379797,6.1782928,2.5098581,1.2474818,3.0922782,5.8937154,3.0969443,0.37801322,2.473494,2.798946,2.3454988,-0.39446884,2.6768835,4.506093,2.7873576,1.6371665,2.4143362,2.7964249,2.963371,0.93819296,2.4558506,1.8167557,2.5447435,-1.3293327,2.7318487,-0.13803646,2.5102222,0.63976175,2.6340468,2.3976827,2.6349025,-0.37797895,2.5583112,1.9874523,2.3854647,-0.47254196,2.2960043,2.507347,1.9707838
Wheeze,-210.67691,33.459442,127.944466,30.369097,47.789528,9.542784,41.07824,5.5592074,27.722303,3.6372466,27.400942,3.5570793,15.105225,3.8965466,18.237291,5.007538,7.738782,3.994852,13.26247,3.3113654,4.1350284,3.5845466,9.06031,3.801224,3.062424,3.799594,5.4099903,3.2502596,3.0017347,4.058868,3.4940581,4.412262,2.026819,3.8331933,2.9606237,3.442894,1.8466572,3.6719456,4.202418,3.8802218,0.45089254,4.483917,3.646704,3.9793766,-1.0888003,3.4846601,4.5376477,2.7211306,0.33049202,2.8042183,3.09264,2.327249,-0.98755455,2.5635016,3.4320657,2.9027672,0.58239883,3.0004318,1.6872776,2.7595568,-0.7210919,3.0487764,1.189478,3.1011753,-1.5309197,2.7629895,0.00050761213,2.6016808,0.2736172,2.6300201,2.3730514,2.4213536,-1.7851087,2.4523408,1.527423,2.4826121,-1.1923609,2.3339083,2.273181,2.1835766
Crackle,-349.2078,35.342815,117.51132,25.420685,68.03274,14.463707,43.525948,9.727453,35.02115,7.9337807,29.651918,5.86332,24.86769,4.850978,21.134975,3.9177022,17.130005,3.5176454,12.974908,3.529555,9.616447,3.905898,7.6321287,3.7410667,6.4482765,4.359603,5.3736925,4.683272,4.371245,4.0522337,3.7250755,3.3648398,2.91615,3.4714968,2.6580107,4.3708873,3.0294676,3.6797767,3.207739,2.105242,2.8050337,3.3802502,2.5717201,3.2935386,2.7298882,2.081116,2.5776038,2.2553892,2.1197844,2.7067509,1.7717582,2.7857962,1.9373977,2.2720392,2.660685,2.2293909,2.6145499,2.281173,1.4972619,2.4133196,0.66116965,1.9966402,0.46655905,2.629631,0.2677041,2.6194618,0.5633414,3.3823066,1.2170897,2.8205144,1.2566215,2.4563177,0.6292233,2.7906609,0.70149684,2.5005043,1.1577266,2.2694495,1.151694,2.793212
Normal,-352.7288,26.095608,110.15812,21.794464,67.50595,9.9485445,43.47022,7.590585,35.322838,6.637698,28.77206,4.722455,22.835287,4.4698553,20.623955,3.4522011,18.003609,3.0664594,12.860136,3.8616524,9.023401,4.6738195,8.461575,3.5263233,8.223866,3.710483,6.665222,3.9795916,5.337908,4.0812464,5.01946,3.196642,4.383391,2.774685,3.204111,2.7472317,2.735679,2.6550918,3.1263783,2.524157,3.4348056,2.5924456,3.1088169,2.5025325,2.4395058,2.6605916,2.1130164,2.7715793,2.1429822,2.928442,2.3671906,2.97822,2.685551,2.64032,2.8102243,2.2751033,2.5081103,2.466826,1.8675895,2.8172448,1.2857516,2.622141,1.0616342,2.2966087,1.2296959,2.087387,1.6397797,2.0320556,2.0768774,2.5196428,2.1166024,3.0176065,1.7199794,3.0885406,1.295022,2.8135903,1.1188297,2.6058106,1.1906035,2.2356668
Crackle,-355.61627,24.348497,119.29006,20.88604,74.15813,11.334859,48.99865,8.658068,39.405365,6.742072,31.425674,5.6589937,25.03162,4.549041,21.839499,3.3951695,18.135618,3.6829603,12.802942,3.4860318,8.74713,4.018365,7.208249,3.9394279,6.037048,4.695839,4.175729,5.033285,2.466941,4.8562264,1.6205609,4.4335694,1.4530288,4.2056284,1.5605301,3.8276215,1.8656038,2.9744663,2.618304,2.6707368,3.4339523,2.2664847,3.3473587,2.1253035,2.6761494,2.1399364,2.3114238,2.1943681,2.23591,2.3061395,2.0069704,2.267505,2.1524942,2.029247,2.681762,2.2303636,2.5212772,2.5135674,1.5065976,2.491317,0.53172547,2.8290932,0.32563055,2.5898721,0.7621372,2.3793182,1.3078519,2.2059605,1.6083436,2.3584926,1.7083061,2.6582327,1.7239177,2.132086,1.6228869,1.7619344,1.5391552,1.9806076,1.462546,2.268356
Crackle,-354.62064,23.13086,107.425354,20.336765,72.076614,12.110263,48.41299,9.45446,37.88083,8.006574,31.232264,6.378333,25.102676,4.8019695,20.482647,3.0747688,16.35505,3.335536,12.107403,4.2806315,9.040899,4.885378,7.599812,4.8759217,6.2901793,5.1970286,4.558939,5.611306,3.3264804,5.435309,3.2198653,4.4205937,3.3456197,3.7722738,3.0207357,3.3765175,2.6661522,2.9041417,2.8492901,2.3563054,3.0367615,2.3697777,2.87007,2.2933152,2.6605515,2.2225041,2.4870975,2.5256734,2.0903158,2.7486615,1.837682,2.619502,2.1060805,2.5805352,2.6032732,2.444089,2.4749172,2.4156647,1.5418632,2.4768124,0.7845553,2.2290816,0.7423848,2.1751049,1.072254,2.2249668,1.4742128,2.0125456,1.754705,1.9800088,1.7772899,2.278773,1.4988936,2.2606862,1.1079404,2.2032228,1.048042,2.5577695,1.2485033,2.5203788
Crackle,-358.3041,27.341433,114.33378,22.793865,69.593,10.069663,46.010994,8.759753,37.375095,7.221667,29.434507,5.9511027,23.093775,5.012044,20.21612,3.9194078,17.068552,4.484059,11.950592,3.9494684,8.228273,4.5571074,7.7557735,4.348111,7.3285933,4.6312513,5.2420206,4.365674,3.7085764,4.3411436,3.5592413,3.862223,3.516719,3.9947298,2.90656,4.047256,2.3741465,3.2267418,2.872498,2.5660892,3.6290104,2.5130143,3.4495935,2.2259233,2.9439254,2.7402942,2.8663862,3.151823,2.6605666,2.280533,2.5147986,2.385644,2.899968,2.4846258,2.9748642,2.229555,2.4479296,2.031165,1.8030263,1.8782916,1.3014205,2.161448,1.3027457,2.162136,1.4932605,2.4561014,1.6584542,2.1465101,1.9315455,2.090469,2.1617773,2.1306443,1.9208381,2.120759,0.9579725,2.0926886,0.28060803,2.1404364,0.98439753,2.27669
Normal,-359.69174,31.86478,107.69892,21.480726,65.81856,11.212438,43.020233,8.52363,35.552128,7.5205436,28.87415,5.9101863,22.790426,5.231385,20.256657,4.18368,17.482111,3.9775615,12.8064785,4.022876,9.765848,4.922881,9.459006,4.328987,8.606806,3.7994199,6.377222,3.78026,5.110897,3.708137,5.025647,3.3497257,4.615739,3.1102824,4.011205,3.117237,3.7124608,2.7561913,3.3967423,2.272079,2.9825552,2.2966845,2.54883,2.4968562,2.1974802,2.7817035,2.2841165,3.047576,2.6210408,3.1903293,2.757678,2.7708852,2.815189,2.3192608,2.9534435,2.6444657,2.673722,2.8078043,1.6846318,2.5633147,0.8638641,2.6171353,1.1275587,2.906148,1.8401749,2.7924054,1.9144095,2.401923,1.5982114,2.0483081,1.4170789,2.0345151,1.2243601,2.0377674,0.90286773,2.4246163,0.8833226,2.2910748,1.3964199,2.0243707
Crackle,-339.2909,41.55954,122.922165,23.717073,72.5794,13.831168,49.399784,9.460042,42.375526,8.392153,32.27051,8.0318775,22.383492,6.704168,19.037292,3.6294622,16.30619,3.3005013,9.96277,3.641487,5.236368,5.1208096,5.3627114,5.0567026,4.868586,4.5325365,1.4419597,4.2334685,-0.19508387,4.7617507,1.4186823,4.5616245,2.5967314,3.4838874,1.7681347,2.545797,1.2383374,2.4063609,2.7949145,2.2103992,4.1462054,2.181511,3.2024915,2.5405147,1.9751294,2.0960703,2.1717093,2.5953488,3.033679,2.765343,3.5065253,2.0118303,2.930187,2.187875,2.3668883,2.4131453,3.052661,2.604105,3.1341684,3.154286,1.8707277,3.1282895,1.55269,2.7298644,2.1347246,2.3146925,2.04649,2.4377851,1.7023641,2.6756637,1.6038817,2.0605314,1.413163,2.505397,0.7830385,2.9398313,-0.026760586,2.4072459,0.2618876,2.399936
Crackle,-388.92847,36.89138,162.4427,29.100334,53.77835,15.308422,16.345741,13.641823,18.867641,6.8085713,13.58328,5.322713,7.0840745,7.607297,9.561212,5.9533467,15.375395,3.5609496,17.565945,5.5073037,14.073158,4.156622,8.062171,3.4535418,4.280503,3.8455365,3.9981103,3.9005153,5.895969,4.3993483,8.113034,3.1726246,6.1519957,3.4072585,2.9413664,3.319385,7.1112328,2.8734515,10.144896,3.4855688,3.4599578,3.03529,-0.26199612,4.014644,3.7562401,1.9259183,4.5303154,2.2552454,1.460255,2.2558863,1.4345275,2.6806908,4.0382857,2.5489786,4.8872585,2.9638307,2.9110293,2.6887653,1.3777548,2.536671,1.5474864,2.6983695,1.6546559,2.7310393,1.5022061,2.9505236,2.0240679,2.80316,2.303831,2.2149453,1.1190715,2.3005898,-0.37211555,2.39934,0.11151341,1.8954203,1.4652206,2.306251,1.0944926,2.4325163
Normal,-411.95837,35.62973,135.4512,32.575066,38.816525,24.345621,25.943045,13.257687,27.998535,10.929303,12.442039,8.27935,8.557327,9.059108,13.935508,6.0662303,16.34926,4.687388,16.351236,4.343894,14.24178,3.379738,9.194794,4.1878138,4.4005995,6.012937,5.706164,4.866143,9.633153,4.4736204,8.704903,3.127114,4.3431787,3.8057356,3.2504537,3.6982183,7.3332825,2.5987942,7.4813523,3.061022,1.8201082,4.3181825,0.7564764,4.014432,4.382475,2.6807787,4.0338717,2.8676205,0.971781,3.7568839,2.036038,2.954929,4.723482,2.3263533,4.0544534,2.6956463,2.2893414,2.845979,2.1386468,2.2664227,2.1598804,2.4394553,2.0008507,2.8618815,1.3385226,2.6056864,1.2869301,2.4988682,2.5973246,2.6746058,1.4974413,2.7476437,-0.17968503,2.5047288,0.8870818,2.2704115,1.67193,2.392803,1.050386,2.0432115
Crackle,-411.44446,47.970703,136.91866,35.970924,23.82195,17.8061,26.502071,14.094209,30.604336,7.794845,10.794685,7.974664,9.429071,10.425462,12.837032,6.9464226,13.943819,6.4479837,17.599833,6.196531,13.6700945,4.18599,6.3153224,5.1994057,5.3747225,4.840888,6.586465,3.6161299,6.521426,5.9960647,7.5166597,3.3646016,6.1707335,5.132995,2.5730698,3.172081,5.992306,3.064992,8.991416,4.5319066,1.5919374,3.8088088,-1.97168,4.118776,3.6790526,2.5646517,4.188079,2.760153,-0.23128556,2.7939775,2.0486944,2.7795062,5.825839,3.1497748,3.4395645,2.8006754,0.8778816,2.918579,1.530972,2.9906602,1.9415381,2.7730336,1.4701692,2.4361346,0.994971,2.8699965,1.384171,2.9195197,2.7348678,2.2437248,1.9033111,2.4172711,0.38862854,2.5515869,1.5164964,2.6053252,2.2658982,2.6730192,1.1740785,2.4670756
Normal,-437.10504,46.391808,117.87304,28.044489,23.43126,16.711555,31.599525,9.910165,29.809767,6.445158,14.2060375,7.9713817,12.137825,10.772793,12.750063,5.3406334,12.781516,4.9394026,15.631096,5.9910216,12.602779,3.782828,6.7553706,5.3108635,5.9357014,4.684043,6.4391565,3.7914813,5.9911,5.3382854,6.9265604,2.4437792,5.8341794,5.0143924,3.0006366,3.5515177,6.2930264,2.9734077,7.930978,4.275063,1.869916,3.0991395,-0.09297526,4.105954,4.298608,2.2646983,4.9992495,2.9852395,0.98375595,3.057212,1.3638258,2.6775382,4.5856605,2.8842187,3.3133957,2.6711798,0.4884184,3.4097424,1.4116983,2.6965895,2.4708188,2.6657903,1.3586899,2.6387277,0.6351719,2.2909396,1.4286941,2.4447343,2.377408,2.5239964,1.4897766,2.748959,0.4970524,2.5051882,0.89221895,2.245432,1.3864993,1.9142898,1.2303154,2.3092735
Crackle,-426.47928,38.487656,128.05692,34.127678,18.602467,21.278711,38.636227,16.401611,28.26493,6.903926,12.262176,9.0243225,11.823042,10.528785,13.595103,5.5698647,11.331229,4.809815,18.206099,7.0110373,9.994499,4.482942,6.242928,5.9650445,3.369041,5.631305,5.359514,5.1505423,6.6914988,5.8480587,6.9839067,3.7460854,5.0912714,6.4937983,5.454928,3.3379931,5.597423,3.7994084,8.298834,5.463495,2.7646701,2.7849212,1.4194605,4.057036,2.9021,2.8515074,6.2799706,3.113637,1.0206039,3.1962628,2.0344136,3.4415648,3.9447427,2.6388943,3.9048908,3.1753342,0.5456195,2.896568,3.0630157,3.4739163,1.7859309,2.7377515,1.1741254,2.713529,0.41077492,2.4137044,1.5716966,3.0469317,2.4085343,3.0046554,1.919947,2.9512656,-0.31696674,2.6739194,1.212571,3.105851,1.4648223,2.5335693,1.4594895,2.6961267
Normal,-441.80078,42.546997,119.58851,27.136324,21.661314,21.18255,36.437874,12.1180935,26.834415,6.59183,12.570913,10.051895,10.682088,9.8859625,14.377022,6.802021,12.937111,5.9825544,17.50363,6.739017,11.83881,4.4292326,6.8194494,5.9719677,5.165857,5.482319,6.950336,4.0585623,6.98638,6.145829,6.986581,3.1553493,5.3631997,5.4678283,4.130079,4.3134904,6.857886,3.4468203,7.463939,3.9400408,1.2943277,3.9957912,1.8236665,4.2576704,4.309846,2.9645052,3.726088,2.2571447,0.04000531,3.9605827,2.6002312,3.010233,4.3976593,3.481608,3.5535445,2.6057367,1.2804064,2.7674556,2.6405575,2.8640504,2.666303,2.8067787,1.774098,2.635093,1.5459718,2.9708183,2.2538328,2.9270065,2.3775845,2.5404038,1.4534787,2.7005503,0.2655499,2.9577138,1.1573766,2.7417433,1.4670013,2.97206,2.1617396,2.7409875
Normal,-431.8821,37.000824,98.41328,12.18085,-0.6626488,17.80801,46.923782,8.760818,19.96207,9.753522,10.938834,7.8000875,18.780558,9.843159,12.560623,6.4828277,9.275789,5.19922,23.72828,8.801524,7.4599075,3.7976894,5.5862174,5.6109514,4.9294534,4.734795,7.661793,3.8834739,4.6694837,6.8699694,6.9588776,3.5549836,4.8312697,5.3024526,5.769463,4.52265,3.3730438,3.1691709,6.0054626,3.9249833,-2.0651965,3.3929482,2.5167768,2.9853458,1.9999897,3.3072643,4.538824,3.3799534,0.10928976,2.9720004,3.9730616,2.8920074,0.9595446,4.018349,2.672179,2.5715978,-0.6141602,3.4158564,4.151875,2.8825772,0.67340696,2.2311504,3.172423,1.6227261,0.80318713,1.7456086,2.196732,2.1752903,1.0380572,2.698233,2.0460138,2.3112857,-0.10280685,2.652916,3.0519235,2.7008238,0.44472265,2.4047003,1.9509269,3.5229745
Normal,-437.43417,45.33431,126.370705,49.913116,86.13346,23.662369,44.190067,14.599424,14.931023,17.77565,2.7338734,14.562451,3.4570131,9.396542,10.771139,6.5626035,18.666151,8.10777,22.769373,7.8083215,21.895552,5.844523,18.007416,5.916656,13.506168,5.945869,9.214991,5.587567,5.2440724,5.361962,2.380465,5.155045,1.3436558,4.702508,1.5516208,4.622694,1.8971984,4.199897,2.3216636,4.8113194,3.4632099,5.420437,5.052394,4.4906006,5.8292193,3.6372821,5.106652,3.065184,3.459485,2.5432072,1.7569214,2.5271645,0.38290066,2.4462218,-0.3789768,2.3251688,-0.10022377,2.6429675,1.1243024,2.4513347,2.344702,2.2628314,2.675542,2.3980024,2.2415533,2.819666,1.782628,3.1808465,1.6033148,3.1693895,1.3970419,2.5523157,0.9507492,2.1312287,0.51410717,2.3259156,0.39736927,2.315162,0.5558346,2.5683134
Normal,-416.2745,46.893524,109.48093,52.518154,75.050285,28.889427,40.94374,12.969363,16.218853,18.658705,5.4316535,17.698595,5.735768,11.619613,11.569686,7.4432507,17.728956,7.4710054,21.380224,7.6094184,21.72009,6.642334,19.28519,5.6648355,15.01655,5.2773776,9.821452,5.3039737,4.811889,5.3139734,1.2617372,4.98579,-0.2557049,4.0731063,-0.1955939,3.2561674,0.64113075,3.064755,1.883204,3.4983912,3.4626021,3.679739,4.9425926,3.298164,5.4865017,2.9020758,4.6794744,2.5476127,2.968068,2.410882,1.1966736,2.8301685,-0.020519614,3.1641192,-0.44438908,2.8008592,-0.08543123,2.8338509,0.7948823,3.2478225,1.6643918,3.104118,2.047474,2.6168761,1.9002565,2.5314627,1.5251498,2.656175,1.203931,2.6680422,1.0387373,2.633825,1.0145713,2.5357943,1.0518075,2.3930304,1.0233411,2.0339994,0.8863011,1.6816999
Wheeze,-462.72235,51.042686,122.49621,51.66158,82.945984,28.213243,44.10493,15.899738,16.230747,18.295994,4.490376,15.734087,5.1468115,10.67064,12.100402,8.582574,19.392963,8.564033,23.071619,6.509956,22.16733,4.961062,18.453978,5.8036895,14.083131,5.962104,9.908072,5.109319,6.0058084,4.0325933,2.9013119,3.8659923,1.2531936,4.4785714,0.92657036,4.508231,1.2110476,4.103249,1.824874,4.651592,2.9507692,5.138167,4.413621,4.303844,5.445984,3.0496495,5.3864446,2.8760421,4.2013,3.3773391,2.3750935,3.1275873,0.64512396,2.8559155,-0.22675866,3.8635514,0.08259367,4.421331,1.1304184,3.7502475,2.103495,3.0227396,2.5546098,3.3135152,2.5161119,3.4003203,2.0843058,3.088242,1.3452011,2.8859901,0.6605722,2.6801054,0.48252523,2.8412397,0.7590442,3.1356683,0.9405581,2.6512153,0.73314625,2.1284404
Wheeze,-475.6127,55.640812,117.46414,55.421158,78.91879,26.363443,41.99454,15.703578,16.970592,20.191996,7.0455666,15.95761,7.7987094,8.687301,13.879984,5.987261,20.238281,7.6309414,23.217121,6.695359,22.014765,6.031733,18.45685,6.7672596,14.291674,6.233204,9.903498,5.3685346,5.5904603,5.0193367,2.4137588,4.978879,0.98824996,4.9831786,0.7238056,4.470032,0.9552147,4.6289816,1.8224586,5.542238,3.422362,5.3682227,5.016187,4.4353466,5.721447,3.1965964,5.3060946,2.679727,3.9475868,3.013538,2.0075843,3.1343908,0.3978038,3.020524,0.19614701,3.4805586,1.3417962,3.813954,2.478306,3.8708189,2.616813,3.5686228,2.1766176,3.6197238,1.9088404,3.0000002,1.6994535,2.849669,1.1853524,2.9630582,0.7314884,2.8775752,0.86965346,2.7855384,1.295776,2.7046087,1.3311719,2.3187642,1.0024208,2.033
Wheeze,-434.00104,47.334835,93.21413,52.361893,66.90761,26.37241,40.783966,12.526017,21.959114,16.736643,12.578428,14.702483,10.568952,10.047294,12.759541,7.7865667,16.680283,7.7820764,20.32841,7.4856443,21.970646,6.375615,20.790403,5.2072606,17.009907,4.813795,11.599994,5.021178,5.9114566,5.3958273,1.4958125,5.6184573,-0.55297965,5.314833,-0.31737608,4.7053323,1.2091398,4.282731,2.9837608,4.2065606,4.477112,4.383901,5.486113,3.985181,5.7421613,3.2361176,5.134799,2.603763,4.0230007,2.5561793,2.994753,3.3175657,2.3601518,3.9722211,2.0336907,3.7074652,1.8787504,2.8973494,1.8997736,2.4855769,2.0762324,2.30859,2.2462938,2.2905843,2.2744734,2.3489604,2.2101054,2.5683928,2.1259723,2.94464,1.9643824,2.966669,1.6620016,2.3378963,1.3086162,1.6420192,1.0742497,1.7313206,0.98957205,2.0272593
Wheeze,-488.6354,47.50986,123.29568,47.057446,91.83302,29.581766,56.133205,15.177036,25.679337,13.818587,7.1208425,15.950757,1.2390419,15.424332,5.06086,12.481589,13.260672,9.367098,20.554993,6.91128,23.816166,5.556313,22.585205,5.396291,17.801908,5.0924478,10.8599205,4.8430533,3.6089272,5.3675294,-1.8705165,6.3580947,-4.3319025,6.7828736,-3.9633312,6.4731936,-1.7941983,5.6498427,1.1231368,4.9637294,3.8245654,4.337389,5.412684,3.7280667,5.4677725,3.5141404,4.324499,3.505671,2.6660616,3.4735374,1.0412594,3.489716,-0.121987656,3.3424184,-0.4565585,3.1810534,-0.0047821137,3.2102087,0.6138409,3.3093882,0.748987,3.2068405,0.34745005,3.7485776,-0.18067117,4.4959035,-0.5176902,4.7421265,-0.5816686,4.8192115,-0.30240574,5.6464233,0.35597917,7.3502865,1.1785876,8.418988,1.8139496,8.067632,2.152956,7.2644043
Normal,-516.7703,62.489006,121.07021,32.989723,92.02231,26.395466,60.333057,12.24114,31.486835,8.085465,12.672842,11.685046,5.8204536,11.381447,8.876877,8.046713,16.519913,5.5923066,23.167765,5.4248786,25.341282,5.0716243,22.551289,4.8991046,16.389557,5.5415998,9.282551,5.533454,3.3141713,4.9939213,-0.40887395,4.7956605,-1.7655962,4.753743,-1.2016413,4.562837,0.5331539,4.5293756,2.601881,4.935541,4.377081,5.180035,5.551539,4.5073195,5.876186,3.1053028,5.100392,1.965226,3.3430061,1.6186149,1.2915028,2.000645,-0.2352052,2.6730716,-0.8325443,3.006163,-0.61880434,2.9612045,-0.014379126,2.854313,0.4981339,2.8215592,0.6211035,2.7722297,0.4019525,2.6435378,0.14848821,2.4661946,0.16790137,2.3073702,0.552443,2.2286239,1.0817446,2.367833,1.3276377,2.5925055,1.0080135,2.6444046,0.30233756,2.5833435
Crackle,-694.9919,14.684264,110.37627,9.925669,44.138107,7.865719,43.856678,5.793514,29.10788,4.875455,27.70043,3.4415557,19.32093,2.9359357,20.789085,3.3385243,15.663233,3.9851544,15.89268,3.4803593,10.509916,3.902739,11.3044405,3.578777,7.107434,4.2779675,9.214086,4.4437814,4.842737,4.185615,6.697725,3.6174748,2.0201335,2.700812,4.7309284,2.884587,1.0378051,2.6625054,4.23061,3.1236074,1.3633468,2.7906597,2.8862526,2.4685266,-0.01220926,2.728875,2.6952493,2.5723045,-0.20402534,2.8850105,2.8036053,2.8382561,-0.14941071,2.5109026,1.2692668,2.1536171,-0.5200474,2.4172633,1.8518224,2.323229,-0.81019795,2.6143715,1.9874854,2.4772332,-0.10810032,2.4823468,1.4143041,2.1495843,-1.3583047,2.8894331,1.2493616,2.841052,0.31346732,2.5202491,1.4436039,2.0617888,-0.49178353,2.456961,0.18401176,2.892549
Crackle,-690.8218,12.546646,118.21076,15.002576,49.18669,10.756318,45.71947,7.1274376,29.700516,5.0761447,27.100657,4.9392242,18.452679,4.3595347,19.031017,4.4476643,12.030036,4.771175,12.099243,4.6797433,6.715866,4.992884,8.186693,4.996567,3.9660175,4.5659966,6.0250297,4.5807734,3.1017766,4.2940574,5.2453666,3.9870896,2.0330403,3.763582,3.118841,3.5856695,0.6697717,3.0507252,3.465429,2.5351706,0.57681865,2.5497696,3.992747,2.8241162,1.6215421,3.0587502,3.599564,2.314569,0.65429896,2.5726492,2.21038,2.5808039,0.3660855,2.7199621,1.5511405,2.6113157,-0.93245715,2.5563872,1.3749757,2.4188402,-0.6903892,2.665084,2.0638607,2.2370925,0.19939506,2.6381884,1.9703178,2.4770467,0.80045444,2.338998,2.00242,2.626528,0.1556782,2.659675,1.6134218,2.333579,-0.013878947,2.109425,1.0115536,2.4448254
Crackle,-686.7548,16.958939,120.75084,15.99534,49.59861,11.291734,45.633904,8.784625,28.842978,7.501957,27.133598,6.1484523,17.718037,4.190821,18.641092,3.8967319,11.927226,4.534422,11.808563,5.5526967,5.25934,4.727632,7.1421847,4.801506,3.3754122,4.3640714,6.8524084,3.6274884,3.111026,3.4339042,5.6161857,3.1108632,2.4457276,2.6429272,4.5604315,3.4276073,1.89984,3.1974254,4.1847625,2.849026,0.96947885,3.315144,4.1983557,2.6829333,1.3100336,2.5971274,3.4385924,3.0484805,0.9525463,2.8956087,3.737237,2.7731004,0.04926988,2.7764044,2.2675679,2.7520802,-0.8330179,2.5464938,2.513364,3.3102877,0.096695065,2.333005,2.2750647,2.395712,-0.071121916,2.31866,2.0024152,2.040975,-0.39169326,2.493625,2.1229827,2.1095176,0.23790476,2.4383657,2.3588247,2.7541873,0.30679768,2.675282,1.6165855,2.4087276
Crackle,-685.5852,19.49956,119.999626,17.397863,49.366104,11.192423,45.036724,7.567441,29.361055,6.5399394,27.931269,5.689038,18.875528,4.165736,18.308062,4.0833697,11.664468,4.0751624,12.197282,4.53696,6.112206,5.1563644,6.414353,4.9649496,3.9641418,4.6589746,6.216312,4.231073,2.9945998,4.6508875,3.5211525,3.851541,1.5433611,2.9339318,4.11097,3.0712633,1.9751029,2.7970428,3.661587,2.7896428,2.330431,2.686523,3.7675319,2.6482227,1.9438926,2.4849555,3.450872,3.0382295,1.5229067,2.7413123,3.5482054,2.8021426,1.722727,2.3938756,2.503783,2.6846316,0.850229,2.860169,2.7973664,2.683361,0.7236863,2.2868087,2.609041,2.3172443,0.56863743,2.5264406,2.6710463,2.4645288,1.401494,2.7297413,2.460395,2.5700135,1.2169555,2.588291,1.8167008,2.3624196,0.66806,2.8788078,1.2917243,2.5348802
Crackle,-687.80536,19.08416,120.47017,20.168348,50.311653,10.449534,45.67321,6.26586,28.066803,7.666668,26.243484,6.762311,18.135586,4.7366614,18.322813,4.4272923,11.631419,4.893457,11.8058815,4.709872,5.9998937,5.0207987,6.7871637,5.355513,3.098896,4.9548435,5.438171,4.4132442,3.2135894,3.76544,4.067913,3.6906104,0.81600547,3.54056,3.268062,3.7329469,0.41224712,3.2197714,3.1853137,2.7846162,0.979598,2.7839532,4.046791,2.8326068,1.4654846,2.5629003,3.7483351,2.9424856,1.5854162,2.915227,3.4537916,2.9362411,0.92021114,2.5900624,2.970127,2.827412,-0.18818448,2.3644545,1.9576144,2.6699648,-0.43317485,2.784571,2.1235685,2.8064826,0.65473086,2.715419,2.5426512,2.841677,0.13740042,2.7264433,2.5027757,2.1746595,0.54530823,2.1389174,2.0703082,2.4694421,0.344755,2.5837882,2.4805014,2.440199
